gene,BB9,BB10,BB17,BB19,BB20,BB21,BB11,BB12,BB18
asmA,-0.9400861381174953,-0.9637711464396546,-0.9211870236968452,-0.9360410654119091,-0.9789348746892885,-0.9936277045830029,-0.987541535439903,-0.9705559653916239,-0.9812016148530229
asnV,0.6958708220468266,0.6499407482547759,0.6202073183987382,0.6116472121300265,0.7087797118536785,0.6729265415223409,0.626261608746836,0.6974019094849291,0.6161959982079326
aspA,0.9297805996614728,0.8895007073900498,1.0061457857763454,0.9443243953059333,0.9418340637656553,0.8889716457417631,0.955704295794229,0.7036888953878488,0.8070069856308062
aspT,-0.3599016282055423,-0.36045286417885103,-0.25876557184393123,-0.29149790705735956,-0.29840429497835974,-0.4399713510608406,-0.3093271521820803,0.9050015273702949,-0.3608331708241911
atpA,-0.19956630786492913,-0.2048928738143101,-0.11125449685655342,-0.1477609862246757,-0.1856758209656526,-0.346471791992883,-0.26811943565960694,0.9269788632283325,-0.26218447023735314
atpD,0.9195021762496802,0.880428691851473,0.9788128222717747,0.9989973473292981,0.9433158129143198,0.8444828794755919,0.8802665764811515,0.7000329469030606,0.8892173494272009
atpE,-0.23667062337972278,-0.3144763813916256,-0.2213480184232116,-0.27083434398400263,-0.27606299903106446,1.0662062153750504,-0.4315761646489198,0.8331567356695044,-0.2396369924809406
atpF,-0.018196283016284176,-0.07852102262321181,-0.021757708225555006,-0.031506412379296966,-0.04856038108778182,-0.21969924230444915,-0.2726096288957195,0.9904093065188877,-0.13124939249407674
atpH,0.09278068149511598,0.084648224365935,0.15184907537239312,0.12798826241290429,0.08541041294116303,-0.06319156826938532,-0.008595049555027656,-0.31043938998134024,-0.036574839791313485
atpI,0.7093358261748453,0.7140612810912053,0.8063950308443377,0.8199702959358888,0.7993874375130836,0.7037005769288327,0.7188091055441779,0.6355040798677796,0.7567610344872662
azoR,-0.944192884304191,-0.9265450515075917,-0.8997140901817975,-0.9911999131947435,-1.0114043245722064,-0.9747588782480064,-1.0500422762674049,-0.976537159927557,-0.9640976935665378
baeR,0.7510957709136827,0.7619485280254439,0.8226764194040523,0.7235149707695177,0.7179101213917323,0.6949007824591054,0.5603256975747599,-0.9446213148285117,0.5835689397806549
bamE,0.6555368497389515,0.6553958183131734,0.736374134487547,0.820940169175439,0.798509058497981,0.7188121469134954,0.622908447095013,-0.9711171370468452,0.5637956554107486
basR,-0.8647869992941306,0.5851909408967781,0.6194890799793902,0.6552966263719897,0.6170887285987221,0.6367288791426748,0.5743270524754007,0.577543216171472,0.6223787410618222
bax,0.7758025848724319,0.7501849887057297,0.7901893128944066,0.8562036561396422,0.8690820249118238,0.843812246844265,0.8166163813942053,0.7243941149523807,0.8102098080240854
bcsB,0.6283436724294698,0.5960004703279349,0.5620423062124256,-0.8931806166105511,0.5646495683821817,0.5926137715811917,0.5300480799935046,0.6241028687810766,0.6282473515126281
bcsE,0.7256002957496235,0.6888928042541653,-0.7462504742474488,0.7722291776925367,0.7874843348369205,0.7719109133161917,0.6879987028373307,0.6815332306936288,0.6924025500745723
bcsF,0.6559490489488409,0.660027936685095,0.6313376120920675,0.6741046644155033,0.6868643440623285,0.6879348364018345,0.6120363817557295,0.609282848797555,0.5093746807005941
bcsG,0.6894149697890286,0.6559176142136602,0.6123826061718591,0.6517482717590986,0.6489369846978355,0.6725095590866799,-0.8502434353978747,0.64800779047661,0.6581080519258611
bepA,0.7537654139785137,0.7351453320149248,0.7978095170857427,0.8081819418928751,0.8037832306328312,0.721235767880134,0.6861405567065049,-0.8972115602489997,0.6566852656390461
bglA,0.8339210689672896,0.8364635313919571,0.9041845945453295,0.8357465159515269,0.8384388066940387,0.7811858017427988,0.7089337701904759,0.6374806117347418,0.7439071070968135
bglF,0.6743322692655518,0.6675574425407376,0.7095534697774033,0.645593592358273,0.6350812212676875,0.6159070116362739,-0.8466877189700939,0.6318276030499317,0.6329940441703261
bisC,0.6403890262135621,0.6223593969728081,0.5497319439380177,-0.8430062537914498,0.5789774295584866,0.6288269946004561,0.5653523587877665,0.6439359840812868,0.6465717019453241
borD,0.08166643349204983,0.1219711306005471,0.19363421406099146,-0.15377846544684137,-0.22133834697881294,-0.38846017870402205,-0.12629826212430773,1.0296273708160344,-0.2715890938174622
can,-0.031265959793592035,-0.01988857736888594,0.07585348069233944,0.09772507264985753,0.09262489454140299,-0.035532173260721445,-0.1356223461298217,-0.3676637390272415,-0.12000658423932709
carB,0.8306702492879443,0.7995612648867554,0.8814937311916751,0.779266136028721,0.7440367134928361,0.6539725178121849,0.5790843472612595,-0.9162447364230663,0.6505418232465088
casA,-0.951247183338693,-0.9286122142746508,-0.9777016117749234,-1.0507977665145245,-1.0230063362192037,-0.9538321055006282,-0.9823310923588824,-0.9009178892170681,-0.9262463088888614
casB,-0.9585280191118418,-0.9638761512494224,-0.9964268476084326,-1.0665333851279972,-1.063796752178519,-1.0264671141847592,-0.983428431400828,-0.922327738357621,-0.9655936261180674
ccmE,-1.0338829435856134,-0.9863688736966855,-1.0103482094536664,-0.9551951193034522,-1.0036113264374356,-1.0104519702924157,-0.9831131222277736,-0.9821679964512326,-0.9643139799774414
chpB,-0.964246699986618,-0.941120491899718,-0.9551274373954207,-1.0015806721088731,-1.0461989575372856,-1.0034106193393655,-0.9366663474754442,-0.9654707425423956,-0.9469424617997242
chrR,0.6444932450196632,0.6031919851575851,0.6539523527197757,0.6726067474494517,0.699422084314149,0.6844529347099952,0.5952785563695153,0.604542567943384,0.6505606384849636
clcA,-0.9996954283508532,-1.0223773607216184,-0.9532280825250647,-0.9113268541600371,-0.9582097772479714,-0.9692623170103729,-0.9818163520553661,-0.9841823382920838,-1.007490845629721
clpP,0.675771299860648,0.677416977811605,0.6530673677725025,0.7575518997792114,0.7294113231113095,0.7345322270591366,0.6143001821676259,-0.8911173812596418,0.6197407282318275
clpS,0.71508437699853,0.6765952596153055,0.7448032778176301,0.8887900695269455,0.8817764489152793,0.7930730735180938,0.7583537924658525,0.5916661676739514,0.7078054628895143
clpX,0.6835943428691187,0.667356805319147,0.7161467755582451,0.8303141860685463,0.825666955439097,0.7642477143911872,0.6885180819811878,0.5566971038688135,0.6387089695405086
cmoB,-0.9529063503547759,-0.9676018153162363,-0.9155348239909118,-0.974861839574783,-1.0037778706112568,-1.0766914463022954,-1.0355495205663692,-0.9940362681244076,-0.9717279047551636
cmtA,-0.9085981229919764,-0.9130241209077062,-0.9575326415013532,-1.0129321559901352,-1.0643448337844854,-1.023324064396781,-0.9676744425528243,-0.8663589901652957,-0.901213959384079
codA,0.7621321943443533,0.7532404147807858,0.8089507428953666,0.7822629595915109,0.7355831534009869,0.7019361430890134,0.7514550108311981,0.6271491966137108,0.8324397814513074
copA,-0.9527748452810226,-0.9501455539022267,-0.9853640849538405,-0.9467396681439406,-0.9707134095488912,-0.9616215413573852,-1.0069163504983012,-0.9578443840143273,-0.9196238159045428
corA,0.7513142871399245,0.7103682210965987,0.7378308931595219,0.7095996521051431,0.6840378220808498,0.6927140008138319,0.5794111664446888,-0.8970357420098884,0.5614084122498675
cpdA,0.6462268597455201,0.6187594743587144,0.7265493081175483,0.6616951414737764,0.6751580039269567,0.6489965924382164,-0.8273030141911598,0.5820570560909011,0.6600637519314669
cptA,-0.8649349718193403,0.6019692083272175,0.6490358396691636,0.6414938954843283,0.5857827025917486,0.6146611991998066,0.5750182651718534,0.5623309529399996,0.5897851788702038
cpxP,0.8225604463028877,0.7581009457679717,-0.651446325223171,0.774389337988411,0.7305514344604793,0.6759704196761604,0.7373097522597993,0.5932160905112889,0.6617721687344549
crp,-0.19438296083731776,-0.15342667580544778,0.005477611472092692,0.013748847035727207,-0.014191267659066087,-0.09730616325729324,-0.17442539448965155,-0.40789487027096694,-0.2229962299404793
cspA,0.6751382855935091,0.6043224268863459,0.6413152529573967,0.5893498908587371,0.5741166723898785,0.6685593596485622,0.6098723223691906,0.6432022182954347,0.657638331886983
csrB,-0.2245969458640057,-0.2304503099086358,-0.12993627765096916,0.12237090737895784,0.03050962537645252,0.011191519609029532,-0.015449808631634365,-0.23102792344300294,-0.07287346587419896
cusA,-0.9521868494594875,-0.9684199446969263,-1.0111677221788555,-0.9792648564600219,-1.0413752608348017,-1.0180071455705413,-1.0510491088853677,-0.9572961216759911,-0.960774699164829
cusC,-0.9470593850734155,-0.9463968574022824,-0.9799134124072253,-1.0252088622585585,-1.0235523050414792,-0.9836108254794118,-1.0168147436204686,-0.9582246383847967,-0.9820510641635005
cusF,-0.925691735456613,-0.9714970498606645,-1.023959051368733,-1.0298972134080377,-1.0331688013377551,-0.9564247062309632,-0.9947871500037002,-0.9123645123786103,-1.0155095703153358
cusS,-0.9054017010160211,-0.900011022965696,-0.898295800696702,-0.9101874140492504,-0.9569920468781205,-0.9494317009808557,-1.012995908514793,-0.9395922549975632,-0.9570199995075284
cynR,-0.928221749220866,-0.9279990284248738,-0.9490404025709976,-0.9627082986418252,-1.0099935149932102,-0.9827417454846396,-1.009704381767548,-0.9018189578613368,-0.9131580762436078
cynS,-0.9148713047243034,-0.9510420402696623,-0.9202591970061462,-0.9637375835737789,-1.1177946723490495,-1.0024551689982049,-0.9509419723185604,-0.9056956548264864,-0.9436347016361836
cyoA,-0.36695868617011107,-0.3412291716827657,-0.18987120244069422,-0.20493453000550033,-0.23503968222065708,-0.3913521621922773,-0.40738894926195224,0.7973094918870751,-0.43777265907344975
cyoB,0.8990368362617172,0.8742107825346144,0.9771473507194957,0.9437207218033781,0.933961288987095,0.8297612095419689,0.7237981296088516,0.5945254178063719,0.7701664904868675
cyoE,0.6869296112027465,0.6742488831030526,0.754960209177189,0.7392155701919048,-0.7487958053978998,0.6713962656499313,0.657043976824377,0.573988158001371,0.6435124259460081
cysB,-0.9071499023958519,-0.8981953323605075,-0.8693869000916375,-0.8806501359566602,-0.9506854313580453,-0.9752328870473468,-1.0051871623430806,-1.0824996550783057,-0.9857507407534108
cysE,0.6320922091375456,-0.8115543084679389,0.6122082254466308,0.6295167531689954,0.607910774598259,0.6215809808839319,0.5816319620435824,0.6199911934470541,0.6701996848874341
cysJ,-0.9559889125406024,-0.9706977310019252,-1.0329717927298132,-1.0448532515890476,-1.0645544014484034,-0.9980884450021219,-0.9488689033174454,-0.9198273942684275,-0.907757759595663
cysM,-0.9599849112178657,-0.9547786039667002,-0.9761993414870479,-0.9606296436049806,-0.9971982151064083,-1.0438202680624278,-0.9895253395338369,-0.9904460552482222,-0.9853512903145016
cytR,0.7715004531342968,0.7866737471866072,0.8896567729794234,0.811571250946157,0.7701301460471186,0.7694860189568042,0.87090736146637,0.7282034995916855,0.7765864481102511
dacA,0.9445986534565276,0.9776292532666153,-0.3605106555100348,0.8911736272330053,0.8907171282301487,0.8561720845020855,0.6920095228574517,0.6225945703940559,0.7378455282102492
dam,0.6285436847463031,0.5999574733311552,0.6423384432506556,0.6150807839006049,0.6182781731923284,0.6260807817931144,0.5349077343374178,0.5805417332369698,-0.8461376050158138
damX,0.622111072415036,0.5875844852914816,0.6606843259055886,0.6717689034951542,-0.7960848766731978,0.6154826484844054,0.5689721653135176,0.5746585202197423,0.596466960190988
dapF,-0.9350955905477243,-0.9991114605859833,-0.9712331278648244,-0.9473161445791415,-1.0229224933737027,-1.078746062132254,-0.9459567338592684,-0.9029360467560771,-0.9111452496821939
dcp,0.66795791599082,0.6712483278604717,-0.6746979573137708,0.8744639883636538,0.8449227799698273,0.7883908928867491,0.6749846616676525,0.5668017614890819,0.6851495708103412
dcrB,0.7953370362299983,0.7749103192851474,0.8516135654542896,-0.6501038325148039,0.7757540270379806,0.7271101057243674,0.73509538788154,0.6684478905479203,0.7155528498307309
dctA,0.900371975052489,0.8929367857726027,1.007206215973635,1.0390254133273702,1.0352610923633945,0.9634340552533325,0.8932833630530121,0.7041672073832428,0.757594345702278
dctR,0.6111513935294035,0.6006886345247502,-0.8779972008462477,0.7185453967161808,0.7212053550083593,0.6533284058507101,0.6715870603316221,0.6569982705932234,0.7074702285802141
dedA,-0.9651181987106022,-0.9272384577724837,-0.9163395720115879,-0.9256186409214184,-0.9874297996691876,-1.033877313994154,-1.0660053164849728,-0.9904790449730463,-0.9701964134193393
dedD,-0.9644593242930984,-0.9179358052156272,-0.8926680786639618,-0.9676976401209036,-0.9851040694950213,-1.0153360586477536,-1.0669369747449153,-1.0040003416178371,-0.9711274943480847
def,0.6688486671521181,0.679734329774974,0.7239005447510747,0.7984054105739435,0.7983097817504332,0.6937492888143335,0.6614927297279238,0.5432632267847404,0.6442132423855169
degQ,0.7247172071192192,0.727034857364385,0.7925465508080936,0.8619886893156414,0.8746905750643348,0.8475109234416525,0.7038315914107778,0.5725183981765203,0.6787439940037738
degS,-0.9002156366527251,-0.9495185792483657,-0.9000050225781443,-0.8712542268112637,-0.9384405160049009,-0.9887607228221807,-0.9488862209747946,-0.931437929574072,-0.908437756000355
deoB,0.612677338721477,0.6043721322511146,0.6086795448847073,0.867010150284141,0.8714517639033879,0.7469165058186726,0.5718276875093486,-0.8788121640920884,0.6766947645093133
dfp,0.7712695345841158,0.7736166556346853,0.8016519540282758,0.7420910742830937,0.6963077973080882,0.6854575206815243,0.6633640002239518,0.6536316648959741,0.7054401942435529
dgkA,0.6661346391387302,0.6511652290223575,0.7050914801167125,0.8961375340260391,0.8567501108596791,0.8009621312963606,0.8811532488552034,0.6527811528207403,0.730958217823908
dinF,-0.96677339476387,-0.9640471029461511,-0.9865707338779217,-0.8862666143462801,-0.8953277928538288,-0.9511666650136164,-0.9789140027723193,-0.9316093626488766,-0.8994275142486855
dinI,0.7544681161343683,0.7303610503044113,0.8598468396133354,-0.03686962187540643,-0.004954822861633179,-0.1717228756323731,-0.2349289585080061,0.9269183311056131,-0.2379196773143929
dkgA,0.6064315614472087,0.6049853720971303,0.6202073183987382,0.9136928850726294,0.9366454063892324,0.8531204159001948,-0.7504905099412378,0.6024762459426518,0.7239896952651583
dnaA,0.6476029066179552,0.6196471580002736,0.6581283162620368,0.7763550194377207,0.7562685994900815,0.7031131250888689,0.6604014463110166,0.6259478540052812,0.697395739469735
dnaB,0.6480424802661515,0.6409534162927084,0.6613561886356745,-0.773306458909701,0.6557752728239779,0.643397772571598,0.6105464652861521,0.5959653510967682,0.6619427520184153
dnaC,0.6984142664623674,0.6622864564011801,0.7472479666712506,0.7941214889620127,0.7706656182164708,0.7528231403313879,0.6538178394535099,0.6141191539059216,0.6308765640123488
dnaE,-0.9439931478562252,-0.9671999736995495,-0.8953915242872972,-0.9458797435917742,-0.9853168504461876,-1.0340850554578949,-1.0258086285773564,-1.0100134712906415,-0.9654271925219347
dnaJ,0.6557989610507302,0.6030652073039904,0.6089230200273119,0.7300261214361026,0.7338728567737007,0.6475061137683735,0.636491517596341,0.5433094850670976,0.6677279202535191
dnaT,0.6046215841993294,0.5796513238058736,0.586605269879811,0.6984976414816122,0.6711482488816352,0.6437853476281941,0.5631731437658873,-0.923145015727592,0.6057091289096574
dps,0.8528049596973133,0.8085116123514526,0.8305105340277947,0.052326139438180874,0.03319875536636063,-0.046257123923695076,-0.21252578528470478,-0.4860614825261441,-0.3266241664500962
dsbA,0.7335718007341407,0.7033092870232804,-0.6267140175473823,0.7065558966476506,0.7151325227843728,0.6318951748588246,0.7003561766403359,0.5712194957809569,0.6704649248390053
dsbC,0.6489370415527564,0.5938739966866493,0.6371511928453062,0.6112902195829326,0.5975449454311192,0.6371624182176459,0.5469549904851727,0.5633420960967928,0.5894683715026472
dsdA,-0.9408456203939433,-0.9268450146077459,-0.9084971270103488,-0.9428086610807681,-0.9934435442179641,-0.989720562999204,-1.0581281995172473,-1.0001843512754136,-0.9843987284505096
dusA,-0.9083143945450834,-0.913929194264541,-0.9363684107554218,-0.996786144613356,-1.0169258087268647,-0.9809966459870607,-0.9746908070221694,-0.9183009685606712,-0.9537492084331132
dusB,0.7307531943253589,0.7125036028176281,0.7876228981153537,0.7206744621542016,0.7089539269145113,0.6032981423761488,0.6413595853820033,-0.8941769058022044,0.655554700423763
dut,0.7539029307122405,0.7263628046676225,-0.6469169213251365,0.7252427669209434,0.7332914310038465,0.6553111177547593,0.7250437954208702,0.6424123903250243,0.7268875115581832
ecnB,0.6236586647555236,0.6628744294065647,0.6121162197310424,-0.020548496081233325,-0.05487078801859313,-0.10061953884349684,-0.14109064772992086,-0.4136447011320893,-0.30983953472995884
eco,0.9336140868907339,0.9465080427039045,-0.3645804548019902,1.0268446594985647,1.0173154406902034,0.9765676619624446,0.8206507006813173,0.6442203416585817,0.8150934169029516
ecpR,-0.915311445140711,-0.9348339454276299,-1.0668193087666136,-1.012460996881228,-1.0758037943572085,-1.0139128104928676,-0.9595503889376954,-0.9295460330466692,-0.9575693531693812
elbB,0.7479774614285892,0.7289756447561484,0.7705100092127051,0.7811041487593755,0.7719813521979457,0.7348018444027895,0.6127491210480733,-0.9000174082159113,0.6185423319624601
emrA,-0.9585528274866277,-0.9803989573039729,-0.9699712074243075,-0.9379806337800374,-0.9706564221035133,-1.0493886815713551,-1.02111958359734,-0.986579102239102,-0.9952069985029222
emrD,0.5896132374825394,0.5729185554101617,0.5893438344325324,0.6092122864243286,0.5862776801558034,0.5938906751921111,0.5781561247745026,0.6222807297110899,0.64122715030558
entB,-0.8964711773280464,-0.9276539514232519,-0.862603538880863,-1.039685450961438,-1.0879926755410751,-1.0130140950541024,-1.04336411430298,-0.9538938858685195,-0.9538540065826981
entS,-0.9568831099212507,-0.9491077761002886,-1.0119261249013376,-0.9966408313309031,-1.0644947582148954,-0.9818798387315476,-1.0549688251978337,-0.9766209535635643,-0.9143027056611466
envC,0.6759528498789364,0.6530201887821516,0.6312335307235777,0.6241678076047177,0.6021971785151663,0.6142065966156214,0.5709677025363864,0.6115076137565771,0.6576915853921979
envZ,0.6554120727186525,0.6260070098112389,0.6845344689931938,0.6714673142295919,0.651373529118414,0.6233454923653026,0.6133797223329913,0.6133216159426071,0.6771802819465689
epd,0.7475694204170684,0.732056872455513,0.7972558017875742,0.7419754403010148,0.7386241204731667,0.6963921565189084,0.6223045940603877,-0.8430447314094528,0.6254026929361185
epmB,0.6006082035508502,0.5740446068141969,0.5663219888471929,0.588380463403855,0.5807685478078874,0.6343996662862388,0.5578408035544264,0.6086810483801581,0.6090139710726483
eutB,0.6318579651795688,0.6100658692627474,0.6726663400071109,0.6627583380787891,0.6537520248134849,0.6255983366299154,0.5731777140045551,-0.9181498659591353,0.6028601730123164
eutR,-0.9559859315848641,-0.9539585277093613,-0.954032136942502,-0.9752279937428509,-1.0003598684899793,-0.990898101998321,-1.0205380890098792,-0.96801241562843,-0.9422305642275357
exbB,0.8460478449006457,0.8229191945290191,0.9433347120994069,0.7105182495200844,0.7286218680075192,0.6417529713730106,0.7637162755987492,0.6729676134100666,0.8342941823635297
exuR,0.7651618980118988,0.7420939497064134,0.8105283916625639,0.8532152765623646,0.8488217394376742,0.8154093699802156,0.6845812130750988,0.6182836117057808,0.710282503115689
fabR,0.7897514862409707,0.7664884487331662,0.851373520539837,0.8063377307099886,0.7833448396936453,0.6827222922880962,0.7599687939569086,0.5702845329221844,0.7173653208046373
fbaA,-0.09790007476866569,-0.10441901422155841,-0.02138853780828953,-0.06374778453794772,-0.060588273378564095,-0.2246858718191903,-0.29193328651451256,0.874447748729986,-0.30082370936677816
fbp,0.9223088198162399,0.9057619769187444,0.9880019134615123,1.0090884227916015,1.004892851215926,0.9512462092291079,0.8090645551968092,0.6909820887685327,0.8555638864585371
fdhD,-0.9604177572870654,-1.0043988246621245,-1.0368229096809907,-0.9341635204257859,-0.9698596257696885,-1.0059944525489368,-0.9707668526889841,-0.9103568159853456,-0.9398108250194622
fdoH,-0.933312740304344,-0.9329177594171131,-0.8845062372514412,-0.9470797898657811,-0.9907853969578334,-1.0170296763376498,-0.9590487536139986,-0.937803921390561,-0.9444293569817522
feaR,-0.9763639252583852,-0.9747850086686506,-0.9879133541296835,-0.9534388461305031,-0.9554781526782457,-0.983439981083188,-0.9349145992818162,-0.961118541968712,-0.9559461942470178
fecB,0.892265290998564,0.8590294801802998,0.9765838735682133,0.7055819311272786,0.7267768504079375,0.641266952417721,0.6514913495406953,0.5902261526075878,0.707446701061081
fecE,0.837857959110514,0.848881990314007,0.9298165126927453,0.7001812933835296,0.6739990050799276,0.6329467524480454,0.6019822108665513,0.5766718364298833,0.6936096360132715
feoC,0.7366333200724584,0.7400954110204674,0.808648659037164,0.6698556738822379,0.713345227187075,0.6807432648833645,0.7499383973195639,-0.830015522129826,0.6681050675196871
fepC,-0.9454504219637991,-0.9407972130760756,-0.9728388236444367,-1.0276392737025906,-1.0571503731757064,-1.0422344503779908,-1.0258685613384506,-0.9517920312330556,-0.9398436772390674
fes,-0.9208294015207169,-0.9370690748020685,-0.8858192491651073,-1.0125663442740975,-1.0666021713260083,-1.0270139311300037,-1.000059953850257,-0.9475189995849443,-0.9184688687653892
fhuF,0.8435331430396169,0.8256347136491387,0.957080948699206,0.6590185230470718,0.6339154515738414,0.6114107106692839,0.8009025229255515,0.6776016480457039,0.8104115598819037
fklB,1.0215891590304675,1.0073959853165788,-0.3387858535621331,0.9618067332307136,0.9891206288924812,0.9076571688467743,0.8035099781547106,0.6400539833240342,0.8499206983948766
fkpA,0.7094646821684967,0.6676308301217517,0.7543592537852515,0.6974985530969726,-0.7474776472351543,0.6460449681344971,0.6456615493565976,0.5941336521333482,0.6520190169582627
fkpB,0.6757974526906425,0.6795723078870093,0.7225957423142071,0.7064733884435781,0.7018959057744787,0.65101027723466,0.5482851572781682,-0.8974293832560912,0.6175433656313067
fldA,0.7449987782831422,0.7500685747863762,0.8263280397161537,0.888485503422666,0.8561374060189815,0.8094428554395108,0.5811034223301428,0.5096191353150008,0.6433691974724138
fldB,0.6273663455575731,0.6387617295553725,0.6689091277399766,0.6139971522271512,0.6236958785540514,0.6478541175216115,0.6035556474060049,0.5850515559820069,-0.8356437312295877
fliC,-0.9378130131987193,-0.938642102365453,-0.9422474811408147,-0.9459866634436005,-0.9357043097559808,-0.9751633537254636,-1.033296402541443,-0.9954680631427397,-0.9796944415803609
folD,0.7130228063550461,0.6880451167949035,0.7530832681738526,0.6801720621094953,0.6583331506487629,0.6272579315589091,0.5798697946519611,-0.8927357364805684,0.6283834140724183
folK,-0.9555379423307013,-0.94662193031914,-0.8889471355002175,-0.8947509381548447,-0.9526635074843871,-1.031971580179237,-1.004670772994201,-0.9938740191929571,-0.9687306264239864
folP,0.721037241724064,0.7411237828854962,0.8269005887673717,-0.6461373062805704,0.7530669680073538,0.7009656394283168,0.6785085067245475,0.5953823243412895,0.6902195829024615
frdA,0.7647247916824065,0.7329187940527706,0.7865480088912749,0.8723126458621262,0.8645227703383727,0.788480675722345,-0.7854466176859302,0.5890683763743387,0.6706419710352376
frlD,-0.9559640725292221,-0.9885278762290228,-1.0177930060526885,-0.9832471376756715,-1.027334204338222,-1.0079032265077092,-0.9436686491830913,-0.9117161617425835,-0.8934219320152677
