Genes,Controle,Osmoses_2M,Thermal_50C,Acid_PH
Cp1002_0247,5.75838313510535,6.15760765808672,7.06168980607549,5.752055438985
Cp1002_0433,5.76350984011548,4.75424616183689,5.41222601467767,4.09997683032747
purQ,5.77595128599139,4.75667640312536,5.38218304564505,4.988357487331
Cp1002_1198,5.77757752220378,5.87073459397099,6.06789035779738,4.62518864859891
Cp1002_0942,5.77807975858998,5.29093303229524,5.74794589274462,4.09325592066642
lpqC,5.78969274019328,5.63647091821128,5.32551953829745,5.06998995524114
gldA,5.79575136559455,5.44065658796118,5.93715603846619,5.31197894616216
argB,5.8009438917441,5.3359548159371,4.48380288160849,4.54094478549309
thrA,5.80461635639358,5.98521350219216,5.75285828771264,4.97638196719242
Cp1002_0345,5.81161488183774,5.16133145249429,5.78666169986056,5.17096256718379
Cp1002_1248,5.82093458349474,4.76526952069059,6.56953058568097,4.47129803241514
dctA,5.82868488974708,4.66807940235983,5.3743683351814,5.3110416640835
ftsQ,5.83251790272197,6.04823400556319,5.8542201154559,5.93852339821207
purA,5.83296088165423,5.4841091222966,5.09048932414024,5.28916311651977
Cp1002_1416,5.83562853397167,6.59504558462592,5.90167786955089,5.86969623934042
Cp1002_0152,5.84348393796082,5.13526396963408,3.95192343972232,4.31670330280265
Cp1002_0715,5.84973160570519,7.11963630494891,6.95659105706231,6.4485937512273
Cp1002_0840,5.86175442460472,6.69133874020387,6.2084275177621,5.66342717058788
gatC,5.8630687069235,6.97686766602008,6.20450658831493,5.48103086576434
Cp1002_0334,5.88121187090789,5.69070482359542,6.25642195098441,5.33798932991826
valS,5.8918614547927,6.41345530298514,5.92137205936726,5.76767068686176
ychF,5.89786481279025,6.06124048680467,5.87674530404663,5.23110211144831
metK,5.90336370772038,6.12195616248278,6.37668455590751,5.55648766162986
opuAC,5.9036794325671,5.88134893407151,5.82366784981129,5.58092934482891
wbbL,5.91095326994156,5.63967787095106,5.85399315288821,5.95434755274553
pyrF,5.91177306068673,5.87742525149496,6.23045474045869,5.37286157849139
mca,5.93233051732485,5.45900202502335,4.99520861664308,5.67985444789051
Cp1002_0411,5.95441502499093,5.71402566167044,6.17278351285236,6.57437857341455
manC,5.96177610882454,5.74788414692762,5.58341979586638,5.82601707090331
aroC,5.96762283736601,6.07558183256138,5.86719223719961,5.31290836101106
Cp1002_1603,5.97080994958765,3.89290583531091,6.17118480565059,5.65236602628677
gppA2,5.98551864603636,7.3712887676067,6.22724818378073,5.98277230647178
cobB,5.99054649268915,5.92877772615856,5.26298556376867,4.97642779482254
Cp1002_1782,5.99129507854287,4.85667700564803,5.76406212785406,5.08296225787912
hisI,6.00091491949621,6.05832515519893,5.42092361849026,5.23979135301984
ciuA,6.00204987502335,4.91335379728826,5.50381619948461,5.12263130907254
Cp1002_2002,6.00355276686244,6.22423132910882,6.31193354924247,7.65364764082483
Cp1002_0963,6.00433284324931,6.5063766145637,6.63035304701818,6.16027079702085
entD,6.03141945861654,5.92462250656328,5.9407117700776,5.88437324550072
sigH,6.03438961371344,7.01612855694594,6.67640846588804,7.89416901086999
ripA,6.03543916256154,3.09497074497985,5.62219242044641,7.01413208650321
argJ,6.03740858038058,4.66988282810727,4.77351112677734,4.24905085949217
bca,6.04195477801508,5.11410878275142,5.12043903696525,4.32859953725028
ribA,6.04995525049639,6.51119918513449,5.73603385337048,5.80345696055256
Cp1002_0512,6.05974679089025,5.17948716439429,6.36228401669653,5.97763024975767
cseE,6.06513281891136,6.55789864639682,6.31180098206084,7.7893706193709
ribD,6.06625067713304,6.2265355030215,6.06738272936705,6.20862845415909
oppA7,6.06650471291583,4.02889619672139,4.52412637847583,4.27889915585566
copC,6.06686416170014,4.88934211695629,5.25406865764131,5.02649467132507
Cp1002_1408,6.09375664040704,5.90426249833948,5.61478344912739,3.97719748142778
carD,6.09493064306053,6.91485150324641,6.72411816617991,5.00143296630962
Cp1002_2001,6.10253426253138,7.22738490118862,6.76794606188554,7.82408044935374
Cp1002_0071,6.1144232489807,4.79208487658206,6.02328862440374,6.00356401015179
Cp1002_0522,6.11690533331779,6.69274799690711,6.2731484554766,5.18286309105906
rho,6.12814283743243,7.48455708366977,6.8900331840709,6.65615453375147
Cp1002_2070,6.13232800978123,6.92790830235823,6.37917906209829,4.98772105368509
Cp1002_0962,6.13323470635714,7.00987339479282,6.84918613874346,5.72200691209542
gyrA,6.13360256806517,6.1990401685221,6.25325752542282,6.37713937014137
Cp1002_0857,6.14217855192242,6.33141143163859,6.09156232732347,6.40237769500901
alaS,6.14413000760047,6.88343753545701,6.05373694804122,6.14519036151521
glcT,6.14652285496774,6.41785588960719,5.43446476853423,4.90073158671122
argS,6.16677368175896,6.67856492951689,6.18537499403941,6.13030902649392
Cp1002_1739,6.16724952883628,5.3050621686919,5.54513437882153,6.73917303130949
Cp1002_1238,6.16951617992828,5.4586182340025,4.97557516253739,5.54656730905559
Cp1002_1533,6.19542634590232,5.9390972560469,6.40152978294354,6.60712610246084
proS,6.19745654887045,6.81909334097117,6.29960001178075,6.44575318429346
Cp1002_2027,6.20535536592947,5.07854152365486,0,0
rfe,6.20638926105095,6.04927135598782,5.43782030488068,6.04656745360598
fumC,6.20820704077861,5.18368500039778,5.80517635422525,5.96698872065775
Cp1002_1757,6.21931955982157,6.48372066909316,6.15339394724301,6.74631276642546
ctaB,6.22130290409675,6.80210272247928,6.72583656968747,6.25724262294206
secE,6.22378935562646,8.73523444900418,7.16304580630487,7.42369581373042
Cp1002_1379,6.22881869049588,5.18011204800605,5.89175454529757,4.84402402998003
Cp1002_0825,6.23747767716418,6.01926379163069,6.32851157718015,7.14304641827845
fxsA,6.26647548459702,5.69983754474834,5.87098851948143,6.93441034778404
mgtE2,6.26676218330028,6.04469574224389,6.25313836969129,6.67753643063805
infB,6.28481392326179,7.71748450787392,7.02688856552704,7.32894414544975
Cp1002_1660,6.28512290086178,7.17097658323367,6.84745830006608,6.57141894613995
Cp1002_0397,6.28929224629562,5.99511362169635,6.04475256268508,4.73015082384196
sodC,6.29818173697044,4.13740515482544,5.48018109167035,4.89261931312658
aroQ,6.30598328491337,5.94122606093586,5.65721982482794,5.21356503058917
guaB2,6.31486144744639,5.36144554134049,6.355485007551,5.98790064732624
grpE,6.31702724061405,6.55094990254589,7.72333329343005,8.6283762745306
ahpD,6.31876693535928,6.79697405568231,7.51774811422812,6.70329453765062
ftsK,6.31964141537367,6.30033425480316,6.15030986399944,5.31824090801878
yjiN,6.32126430248459,5.85746849862984,6.43168646898679,5.62987531413269
ligA,6.33563510076943,5.99340037763804,5.78378140753949,6.08987097966851
Cp1002_1149,6.33695101547403,6.28833272044409,5.81147873721353,6.55026811594865
hisS,6.35846307789618,6.00551900966527,6.33295313516018,6.00129333722054
Cp1002_1349,6.36084357343461,6.05785313076273,5.60944471629313,5.79837459209684
hisA,6.36282227850409,6.57589921389658,5.85214369880125,6.08703421229162
Cp1002_0485,6.36536359658189,7.07082936863768,6.3592417828551,6.88807348816329
aroK,6.36614908045267,6.41498114290309,6.3190777617016,5.64790735495721
recA,6.37187942589311,6.1242619548127,6.08600031064726,5.85403555520093
Cp1002_0811,6.39483478905711,7.20286824853268,6.94509263053996,7.0353269830939
tpx,6.41347899797822,6.13467479149191,6.78586437439377,5.33534032848771
aspB,6.42290574261218,5.36383689055549,5.49137853191691,5.61306600217273
Cp1002_0812,6.42760282079139,6.35311329458148,6.7505395133545,5.93218403715131
Cp1002_0602,6.4375373683478,5.15425104378082,5.74711075811008,5.49676911017047
trxA,6.4410335632041,6.19480018386154,6.20244514897684,5.20647522274083
sigD,6.44673263765657,6.74319179574163,6.56966880519551,5.85315732354958
upp,6.44861192078437,5.43348028644335,5.82722201143335,6.02488256798929
gppA1,6.45252460280474,6.40611314630324,6.16728566270866,5.4319404781269
def1,6.45876257764685,6.87579234754481,5.85347674237377,5.17029364307278
gltX1,6.46041985408126,6.19536334818211,6.33499367069019,6.81270357656028
metG,6.46332328108139,6.14841353439182,5.9674245617278,5.97721351219967
Cp1002_1502,6.46459312467988,6.57114889813694,6.89858324968857,6.08826670757677
lysS,6.46622087666197,6.34631870129898,6.53885783042623,6.87890922188918
ubiA,6.4662991975396,6.33916946029268,5.91236484220584,6.03669673510116
mhpD,6.46919408499397,6.57924502690463,6.868822554775,6.6934312000918
ileS,6.47123949533824,6.28089137625023,6.27601084674382,5.72064237692022
csdA,6.48497591451119,6.86381458735964,6.45543243867,6.56437816856506
Cp1002_0388,6.50341393485896,7.17629284917525,6.80220614425883,5.80460086949395
ftsW1,6.50712228278311,6.40601617755773,6.42985695113365,5.7749109020791
glf,6.51456731186925,6.23570408680418,6.19478639736292,5.74118920715759
rplN,6.5152929882221,8.21811758467609,7.65399150465991,8.05563493069679
Cp1002_0344,6.51998685982198,5.30327662994463,5.58757801877673,5.31198984121033
efp,6.52697960105775,6.86607959979267,6.74914538481387,6.78950756211237
ppc,6.52903693168446,6.21905426223656,6.1958889011494,6.25166607921575
deoR,6.530434429873,5.81774091933004,5.86196776690312,5.99873483304822
apt,6.53707392962951,7.37409180839173,6.79881522047013,6.45683735472834
nifU,6.54236175909473,7.55291496865931,7.35032043538701,7.16925359129145
Cp1002_1137,6.54299623591726,5.62018462845199,5.60660508475882,5.52949927086609
lutB,6.54908538330583,6.24220996021785,6.27935242812847,6.64945020066476
sdhB,6.56275834352124,7.59016784026145,6.56088916772099,7.44206434484833
galU,6.57309423777186,6.86845218979584,7.04253490553975,6.203434146066
ackA,6.57830022454466,6.93941466130072,6.20766253291299,6.56492837313411
adk,6.58276673189038,7.89594480732542,7.7706176466562,7.50540666934119
accD,6.58815093759006,6.96958798089728,6.48314021216474,6.41376669184431
purM,6.60256080502188,6.71314590249026,6.34957935867295,6.16605057566958
Cp1002_0555,6.62633837816085,6.6936124037879,6.47624881869812,6.71700460817095
Cp1002_1111,6.62914675826516,6.75636951060932,6.38381141076376,5.539065731006
doxX,6.63245726597058,6.0727618116582,6.55905887855715,7.28307909010476
sufC,6.64796777697336,6.82680268428583,6.41927594649426,5.84720270478326
oppA3,6.65533751609076,6.02689299069368,6.74135911731882,5.78488083516779
Cp1002_0362,6.67619687428258,0,0,0
dcuB,6.68697667803051,4.88889907589614,5.64486860637676,4.67626176567413
Cp1002_1694,6.68766261910607,7.07426993451259,6.47134030771582,7.01000771872891
Cp1002_0700,6.69062661193717,6.87890922188918,6.67317478293915,7.31846146516758
Cp1002_0012,6.69263642280028,6.46264295662187,5.94187394730866,7.28919816717319
sodA,6.69405834671643,5.5969083151639,6.64032158865933,7.03747008138869
Cp1002_1570,6.7094009292933,5.27959015336746,5.96204690729352,5.34256185653551
tyrS,6.70981445510015,7.27387950149414,6.82177398197057,5.74813916691477
Cp1002_1356,6.71175644025011,7.08682621770207,0,6.56360203868491
thrB,6.71221057016548,6.26032493143108,6.60177970078198,5.91115466521527
lutA,6.71457523885163,6.19880253995983,6.33061038487475,5.9371348471378
Cp1002_1085,6.71779978363887,7.77129137420209,7.48380771749291,7.42097918197901
gatR,6.71825201551371,6.15070182702256,6.63499831616606,5.98910948087665
era,6.71947096494033,6.47515461584841,6.03735805973398,5.45620161483026
Cp1002_0556,6.73504824129086,6.52938057629396,6.53444451838654,6.57407879545719
betP,6.73820037323059,7.91878573504608,7.74760894321645,7.18750054189427
secA,6.74333992536928,6.58161637978808,6.72968871344968,7.52200865484772
ispG,6.74592301411688,6.52234456065747,7.13243289499168,6.39800826438508
Cp1002_0343,6.74899785009815,5.53978539415739,5.5325850238252,5.45199902033125
Cp1002_1768,6.7525746655348,6.92833478822073,6.76695287606762,7.19920118381294
asd,6.75270845652838,6.67697255849982,6.96548417288087,7.38343646194849
prfA,6.75812991965215,7.83008415626082,7.82512415583483,7.58968110482885
Cp1002_0204,6.76461951165013,7.04265528013885,6.642542739577,6.93174214394945
Cp1002_1428,6.76463278006858,5.82570168825224,6.23290630100683,5.15902766842739
Cp1002_1953,6.78707979281056,6.98801430263613,7.20235894681574,6.83362383024816
Cp1002_1693,6.81414021730582,7.181828090018,6.76846224842605,6.82819996772763
dapA,6.82176122880887,7.26572755121538,7.08729310243717,7.00857428489574
Cp1002_0724,6.82312517818814,6.4428274122673,6.49171683536339,6.35787041801692
Cp1002_0852,6.82756500665014,5.61425340920315,6.54508185218547,5.37793581755219
rpsD,6.83112986534104,7.18712439152401,6.75028491735255,7.3516106627642
Cp1002_1941,6.83895176695194,6.43584524871142,5.00558862171049,7.2228431931073
Cp1002_1237,6.84126870254334,6.2329887791402,6.30293497144245,5.57494616404741
rpsL,6.84204857171561,7.35139864982567,7.75850972616768,6.59145801758062
Cp1002_1733,6.85877674530819,7.29503420095922,8.32128775687746,8.15032611328716
plsC1,6.87404690389826,6.57237887608616,6.20268413712361,7.36689917687734
Cp1002_0212,6.88020797587788,7.12412131182919,7.46752403958602,6.02044886274288
argR,6.88565977173242,6.64435239152698,6.34888392148257,5.81586742210051
Cp1002_2069,6.89199022162109,6.17069823903156,7.46209322948681,7.21564947841094
gyrB,6.8974824681961,7.42981678944033,7.12710702924469,7.16910323276824
cobO,6.90019057485693,6.44535757459433,5.90459970155336,6.37296254209488
mapB,6.9063374564844,6.45083513773835,6.52799143646655,6.25310810635106
moeA,6.92320861790319,6.71079266088859,6.58794249346238,6.27567197963872
atpB,6.92944779617,7.9299507361113,7.59275601044103,7.28337547402586
rsmD,6.94801673677608,6.64978644565341,7.17832623227906,6.15915889327341
tatD,6.95418467570253,6.49659336989681,6.33523491044562,5.7361096418016
cobG,6.95801903706124,5.7078422504764,5.97374901831106,5.75892140344796
sdhC,6.97322093284351,6.89909101954362,6.47872917896389,6.74492799634089
trpS,6.97654693984849,6.50801816134477,6.91075664267171,6.99222459899486
cmtC,6.98095068699535,6.41380391862298,6.94477647216958,6.39190860126473
ybaB,6.98554596920235,7.41615571801612,7.08594509177268,6.0110304091829
murG,6.9957106289071,6.72549577933848,6.60356848767532,6.03803664590746
menE,6.99663730970563,4.44863009011261,4.75272183494535,4.63804486710992
dcd,7.01436645239431,6.41342652997034,6.45752042177297,5.62358304618009
merR2,7.01830034316913,6.36581674526236,6.64751455015785,5.37433007677238
Cp1002_1655,7.03436980356403,7.15063075354975,6.7462724521036,7.40572012738125
Cp1002_0719,7.0524593691181,6.40974223203866,6.57233036414706,7.57474488412332
rpsM,7.05751525698339,7.58697485841759,7.21716284590592,8.22742822442442
Cp1002_1262,7.07311327660985,7.46199504188084,7.16693633069317,7.33832635382958
odhI,7.11041544739509,6.22929181688081,6.74711881638081,5.19821124452142
Cp1002_1806,7.14095243936106,6.12407580675183,6.41621991182508,6.28540221886225
nusG,7.14243386093191,6.83779190230585,6.86191815523036,4.91669159953861
argH,7.14347505372169,6.26279393662065,5.92681070636341,5.51297901605842
Cp1002_1078,7.1546054856945,8.19321485813144,7.18339718687721,6.55972123119723
Cp1002_1827,7.15756926002408,6.48629926501102,7.19831734194196,6.25303811994522
Cp1002_0087,7.16026474541807,5.94542510755805,6.1678737146247,6.45766815815768
Cp1002_0558,7.16258266828983,6.28891589299051,6.69967655260117,6.45686034782118
hemA,7.18751043926395,7.40865242674678,6.86139712963725,5.62137205476931
Cp1002_0019,7.19697089788995,5.97891405204823,6.52135388464722,7.47202467001889
pspA1,7.2214227848321,7.31848858052224,7.1717472563531,7.55088527745966
Cp1002_0245,7.23085625994353,7.28466218548316,7.59141014298214,7.8123121005335
hisH,7.23229620001884,6.65608157900957,6.58571971686577,5.90501868715574
Cp1002_0032,7.23256482972878,7.55179284086263,7.43177337188341,8.32385641023094
thrS,7.24089625162245,7.63884133216419,6.93042984519726,7.35338504904655
ppa,7.24666460267874,7.46314014836122,7.54973847016886,6.99394603015189
uspA3,7.24737690633179,7.28434755631256,8.04825253622026,6.73358482798793
rpoB,7.27918339651437,7.14643120905553,7.28142006871013,6.88501299018059
Cp1002_1302,7.31153944395529,7.17388696759473,7.35040000333232,4.24345582903092
Cp1002_1199,7.31307348733037,6.36811004786861,6.87401000554047,6.24866385928164
rpmE,7.31958180857156,7.81535767614027,8.14110576043013,8.31443369922862
Cp1002_1640,7.33938684124899,6.69778771721329,7.30113947826079,7.63033265921209
moaB,7.36696909606513,6.70448468605063,7.603477988254,7.2245130406647
dkgA,7.38296979967724,5.22841083105081,6.59275750515124,6.00852722620655
ndk,7.38761241261752,7.09181617581994,6.86200497453812,6.50295588442415
sdhA,7.3926952220084,7.52782102239503,6.46070325276249,7.17583394497206
Cp1002_1495,7.40191200218255,9.00204424748651,8.18232482425726,5.93810462017269
Cp1002_1689,7.41040894985104,8.23092829109079,8.06674579025419,6.31345266195703
infC,7.42502283155355,8.38923982807666,8.17210242807989,8.29859416992302
echA,7.4339442447531,6.58564311187451,6.77449717394137,5.98110600239366
Cp1002_0572,7.44205604841953,6.46706097257585,5.26532436864904,7.55285350480131
Cp1002_1474,7.45832458133562,8.8359588025773,8.33659581892313,8.92729204455836
pgk,7.46683101436196,7.12554778856731,7.12098430806078,7.71188030804098
Cp1002_1483,7.52127849633999,7.43434466432965,8.4205329299092,7.83755855600407
leuS,7.528094613185,7.17687125953769,6.99626444875733,6.90622920880205
Cp1002_1512,7.52838378133024,6.67525138605026,6.76234881564413,6.78335187967405
merR3,7.53892609959194,7.34176342132152,7.00016905591968,6.40948767832618
Cp1002_0731,7.545898888326,6.551476027659,7.14854776185165,5.49323741920022
msrB,7.56389790167568,7.56382165413106,7.45350934838964,8.4165146598837
rbfA,7.57216965669639,7.65284497300198,7.44164946495288,7.63737839487229
Cp1002_0850,7.58823490657034,7.21281249106699,7.25852834667009,6.76530930764998
rrmA,7.59549620114858,6.77261149603176,7.05485932754929,7.56907330369125
Cp1002_2026,7.61507047279872,6.11204117934548,0,0
Cp1002_0538,7.61980913975381,7.26762006517783,7.44116805475728,6.60833762900286
Cp1002_0956,7.62211772787659,8.80667205657073,7.5882648943075,7.55039280077599
glyA,7.64690426757895,6.48608844738145,6.57161614027472,6.43326327631121
Cp1002_1799,7.66715413022992,7.5803037982486,8.10305695873701,7.92326210949738
ilvE,7.67948713702507,7.11223097210249,7.37536096007254,8.11670264081905
rpsE,7.69309661038579,8.67615102534414,7.87674407641488,7.95040425665369
mraZ,7.76390947330071,9.1007122674778,8.23299165619928,9.45995613965412
mqo,7.78443200342421,6.69311055317292,7.77983095863409,7.14476019647603
ubiE,7.79458482074064,8.04035000331973,7.39705849521376,7.46500309282439
clpS,7.7977587829153,7.83869970177424,8.18890034519559,6.97103765983029
nusB,7.81921471568991,7.65368346379862,7.64505312999716,7.32399147590957
Cp1002_1499,7.8234181952626,6.99521314005596,7.13403607234479,5.61550752223899
Cp1002_1701,7.82657390900598,6.19295950611058,7.28280117486877,6.44348564831079
cysS,7.845772289756,7.39310725381953,7.27641291543236,7.49669402376377
dnaK,7.84991171463517,6.99460235099943,9.08487215192189,10.3641565470277
Cp1002_0968,7.8693717544362,10.8809380115267,9.37451788104629,10.2284459461288
rplB,7.88321756772317,7.65812577555012,7.60131024081301,8.27317083993358
pup,7.90708895253991,7.98938882272568,8.24792751344359,6.89522990301676
ahpC,7.93890325178686,7.55067753435924,7.99519052284975,7.78752388385097
rpoC,7.94996090870729,7.91981081242965,7.73656428879884,8.02197934283642
rplT,7.96051750201645,8.6682184257183,8.11953774762732,8.2266771041157
Cp1002_1587,8.00949274237647,6.00549879908751,7.33234990037387,8.31701909781729
rpoA,8.01227255096324,8.26093834618952,8.38001076140927,8.44889269393834
Cp1002_0628,8.01578299724093,8.34679736882331,7.68582103991776,7.3648525400612
mscL,8.02154080080003,7.92243574023315,8.29691161960637,8.14167801516415
rplC,8.02776227266374,8.57768562000463,8.08309101060491,9.16746832565612
rplW,8.04414271877413,8.95693076578734,8.64685387894268,9.75561868308108
qcrA,8.05066493825338,7.97267542426315,7.85603328636548,7.4486201795983
Cp1002_1188,8.05722821869708,7.32423456227053,7.49920809085669,7.81821786297042
Cp1002_1080,8.05920924408119,7.413856372908,8.23756371831768,8.34879010912952
bcp,8.06869767824568,7.38945495726252,7.02591469875079,7.37186374782409
ftsZ,8.11601119319565,7.60367826623844,7.5719952840248,6.54930259830581
gatB,8.11703005301019,7.79363582035063,7.63242818289513,7.15808451727905
Cp1002_1314,8.11795472102618,8.29578270709979,7.27981484199589,4.89862919812462
pflB,8.12192716138066,7.3089214518831,7.55959887947475,7.69565285819705
serS,8.165183374847,7.50015671054041,7.57266991346935,7.62068903754635
Cp1002_1427,8.16726257728348,8.26464432884349,8.42001493603652,8.8443166000523
mraW,8.17145705116589,8.44929724150358,7.63590671929688,7.38510311469162
ppiA,8.18608947203221,7.65887554098181,8.25180902158057,6.35001096276539
fusA,8.21454255121529,8.59845825924966,8.62805177556695,7.95718331786669
rplR,8.22419948838399,8.48290473805334,8.72702189297538,8.68596466956938
dps,8.29676940691062,7.55770875704856,8.65324636273564,11.0852201480648
Cp1002_0446,8.30421440460507,8.27274640880254,8.4385132649681,8.52472191823284
Cp1002_0873,8.31583790554134,8.38263699456195,8.63797243938772,8.16831108584501
sdaA,8.32217603679062,7.38237328924468,6.86664838834165,8.35829515300608
clpP1,8.32777717058405,7.99984219659987,7.71163256182322,7.76300649000228
rpe,8.33260500817659,7.2541499347976,7.46718164520055,8.13971505318654
infA,8.33722493901167,9.85208781638167,9.72399875656374,10.0936948521173
Cp1002_1006,8.34243029628488,6.8087454219637,7.24813630945805,7.08043382361239
Cp1002_1015,8.3543772239697,8.03480996497604,8.07158571039105,7.98167572967962
ctaC,8.36374492146461,8.95854981553857,8.75609925771208,7.82528319113009
Cp1002_0105,8.36916545455153,7.30125839363506,7.35998669618143,7.5407867415276
Cp1002_2040,8.36916981774069,7.59225519534563,7.88477495039643,8.24019028276066
fagD,8.39657909498808,7.53690769251158,8.78025431690672,9.1849695364167
Cp1002_1014,8.42112649905257,7.45568065784394,7.6390150479401,7.35514844411033
rnc,8.42833923358222,7.89000277434783,7.90744953165,7.92923473344717
rplD,8.43426125274893,8.45387557469815,8.52036331370175,9.33318442759206
glnB,8.44754200468725,8.19365348485808,7.99200360876607,7.83348468691099
malE,8.45871419132978,7.7378624912947,7.74803179557241,8.1333477464738
rpsQ,8.51263776217054,9.46443751862079,8.74078929991507,9.71957534952318
sepF,8.55231174130508,8.71439321459786,8.5143550614288,7.61690166362425
Cp1002_1710,8.58052239354612,7.97650111600295,7.83289001416474,8.45054731942956
rpsS,8.63262811719975,8.29908435351235,7.98606387301499,8.82483148507807
gap,8.64169413470792,8.07092594498551,8.31113978027586,8.54663984417837
rpsI,8.64610504039074,8.98570249819997,8.91354767750997,8.92813340782985
rpsJ,8.64895431185795,9.00649439481674,9.09147505658591,9.29393829382839
clpC,8.6519450241558,7.74538525189024,8.45906680018916,8.12412131182919
gpmA,8.70421145392055,8.13432876814786,8.6836332999312,8.89235459376045
pspA,8.70487887919746,8.58023218224143,8.56294070280611,8.86506511587826
Cp1002_0569,8.73099990553496,7.08453204405743,7.64932085479912,7.50585124237067
Cp1002_1641,8.76241858319964,8.58712117047565,8.71384013210971,9.40362136427235
tpiA,8.76258136104297,8.32850439652949,8.35313800164822,8.5491069522151
tcsS4,8.77667976648305,9.57838778815602,9.06583346624855,8.48015200308932
ag84,8.84424440479747,8.69701967089581,8.63058020593913,7.91187130843124
rplK,8.87289646121191,8.1066676220014,7.97870473978861,8.21319172671244
Cp1002_0664,8.88230373160249,8.58382367480393,8.52396961661925,9.2421165719677
ctaF,8.88856974982199,8.37765303362963,8.52083079711231,8.18763909889141
tatA,8.89233941342518,8.15394716710271,7.95145374811951,8.59916899321943
rpmB,8.89361703849138,9.28830087908039,9.01287590622707,9.509430616261
ptsI,8.90133756887829,8.19132576144582,8.12032083316232,7.33443419661663
Cp1002_0849,8.97706808367593,8.02023548840199,8.99431949069382,7.67396622232862
rplQ,9.02399824654168,9.65184818345895,9.6124483410082,9.50177947594647
Cp1002_0460,9.13825387838338,9.67156760285731,8.02209034499396,8.84321444435983
tsf,9.1462606303286,9.21995742986286,9.0430573679168,8.71194567842094
yngHB,9.14752548822338,9.87858128545467,8.89389608389068,8.66163203976973
whiB,9.23713824256611,8.7727599341738,8.68061621423657,8.30609359702269
atpC,9.29755828116819,8.02793916159192,8.67328080446944,9.41147073604706
rplV,9.29763852036577,8.7388049843684,9.1253359735922,9.48205969862178
Cp1002_1553,9.30236932137764,9.106787996402,8.36025013476242,8.10247442377722
rpsH,9.30344742885872,9.54125733617986,10.1455628297438,9.61956340577091
rpmI,9.30376705164018,9.16045636718144,8.45842301905701,8.98918727052444
rplX,9.36071981421274,10.1562095120314,10.3023761763004,9.96773060949342
atpF,9.36474094114095,9.8499132779823,9.38067101443131,9.20974333768487
rpsN,9.39799757226653,9.38371293134065,9.56202676717802,9.94041638091744
Cp1002_1721,9.41986750540904,9.57622545098088,10.3190398155625,9.47399994012974
rpmC,9.44136312824651,9.22056454789443,9.16696644885398,9.94115620798332
groEL1,9.51503746557794,9.36436450464767,9.75514963473828,9.86110862382179
rplF,9.531083142728,10.3894162363764,10.0693557777186,9.64874224940053
rplI,9.58761439538675,9.88103899366162,10.2031522041072,10.026260607402
Cp1002_1193,9.66257403210323,8.9495728674607,9.49714128934059,8.97510852268972
rpsC,9.6645877249188,7.96717437276664,8.13104923678114,8.74811232482833
Cp1002_1370,9.69736377840133,8.56102439771153,9.17489822610542,8.24080087061003
rplJ,9.72441153069423,9.52740858394139,9.95491166320731,9.50251161154016
Cp1002_0268,9.7513197711968,11.0574367333156,11.4709994278295,11.490695470364
gmk,9.75202933890375,10.3262946495091,10.1527538321192,9.45772971051987
atpE,9.7525378708363,9.86702076153659,9.63005047695011,8.88183895075052
Cp1002_1628,9.75459693015221,9.62038296731049,8.54877567983962,9.12467449740567
tuf,9.80347891768069,9.33372784125089,9.5048050868566,9.84196997497536
rpsA,9.81780230429575,11.174538748729,10.4299611153153,10.6194038396534
ssb1,9.8931331307597,9.87828239994889,9.90921506775954,9.71448251238452
pyk,10.0508961644492,8.95584748365193,9.55592541115163,8.85087129110672
eno,10.1800707622967,9.3356940479991,9.51568801286639,9.92663401732608
Cp1002_1470,10.2182483879801,10.5696467820938,9.77640177645533,10.8846055520159
Cp1002_1772,10.2296840479391,9.47754174476987,10.0179636520415,9.9261136076207
Cp1002_1807,10.2772757748213,10.8656018296247,9.51563282630234,10.4009754704776
rpmD,10.2854137788724,11.3891957226311,11.1738145292887,12.0335434505322
atpD,10.3310064837195,9.98367769469807,9.48457520867509,9.7223789273261
pfl,10.4443523373712,8.99867504280895,8.98214652681672,9.86992999597161
rplL,10.481809520407,10.2896961633952,10.5579518568721,9.93535366338737
rpsB,10.6435225279654,10.5515352431801,10.5651020783603,10.2944943926781
Cp1002_1368,10.6901551572311,10.4566932289598,9.44250813424836,10.0890929079765
Cp1002_1515,10.8359635381929,11.5379318047786,10.6867718824041,10.8880506499294
Cp1002_1126,11.092532528054,10.9785460196761,10.3188816959058,9.30571977805315
rpsO,11.1166363697864,11.2241343574398,11.6500285222599,11.3228126015075
Cp1002_0784,11.2197312070208,10.5820102226705,11.2377955258886,11.2649937686436
rplU,11.472122177414,13.7909593336988,11.8215428134169,11.6389200497168
groES,11.6308768420215,11.2230544439007,11.1959872980285,10.4412012606182
ptsH,11.645397246744,11.9509458604312,11.926759273113,11.0430956561469
Cp1002_1146,11.7607407354288,12.0216844518759,11.8230248380115,9.98126758118269
Cp1002_2011,12.7521924566653,11.5549101608674,12.0661295638212,11.2256713870564
rpmG,12.7525709024837,13.1058135913014,12.9889633300407,12.6373018576325
cspA,13.282748191201,14.3471645720036,13.7545743833254,13.9404237223352
Cp1002_0202,13.3343012225859,12.5062480668426,12.8395974830212,12.593769255428
